playlist_idx,cluster,dataset_type,num_tracks,track_idx_list,tracks_to_predict,num_edits,avg_tracks_per_edit,num_artists,popularity_mean,era_early_years_proportion,era_classic_era_proportion,era_golden_era_proportion,era_2000s_proportion,era_modern_era_proportion,length_short_proportion,length_medium_proportion,length_long_proportion,genre_Instrumental / Ambient Sounds_centroid,genre_Soft Acoustic / Classical_centroid,genre_Orchestral / Soundtrack_centroid,genre_Mid-tempo Pop / Indie_centroid,genre_Upbeat Electronic / Dance_centroid,genre_Slow & Melancholic (Sad Songs)_centroid,genre_Experimental / Jazz Fusion_centroid,genre_Lo-Fi / Chill Vibes_centroid,sentiment_joy_centroid,sentiment_calm_centroid,sentiment_sadness_centroid,sentiment_fear_centroid,sentiment_energizing_centroid,sentiment_dreamy_centroid
6641,0,final,23,"[104413, 24398, 236123, 50136, 119567, 34347, 172612, 13819, 147970, 250666, 43032, 237650, 101238, 251311, 12857, 117928, 166181, 166223, 228065, 219932, 139073, 31327, 233280]","[132779, 218385, 34949, 159554, 190653, 202147, 202860, 177887, 112477, 8622]",4,5.5,22,34.30434782608695,0.0,0.0,0.0,0.0869565217391304,0.9130434782608696,0.0869565217391304,0.6956521739130435,0.217391304347826,0.53764011,0.01842507,0.0658572,0.10783378,0.00788923,0.00656154,0.06972279,0.18607028,0.06622323,0.08658061,0.20804696,0.21020423,0.23218765,0.19675732
6643,0,train,131,"[247083, 241474, 12798, 226684, 31652, 183653, 91005, 76836, 245458, 170831, 220239, 203927, 92506, 62258, 80496, 23217, 193674, 229405, 133000, 193327, 73413, 152458, 128763, 142031, 199180, 104010, 176517, 163469, 115191, 189617, 191053, 212209, 154326, 150681, 193781, 47882, 127914, 58495, 101857, 182502, 210611, 62190, 35943, 175459, 155899, 218112, 134300, 215630, 126844, 215498, 29667, 128613, 23252, 189453, 196135, 12735, 119407, 148551, 203979, 190572, 241388, 16344, 212239, 247088, 154977, 180674, 139725, 213377, 205636, 136121, 221049, 86254, 62531, 126330, 163094, 110127, 106804, 107721, 183969, 149792, 186446, 60304, 245418, 146337, 234142, 146092, 168210, 198542, 99835, 85508, 33745, 13191, 17425, 30534, 136311, 162675, 111166, 77460, 246275, 197981, 53316, 120412, 251981, 225017, 226709, 57874, 70394, 192187, 231668, 104395, 5131, 93385, 118303, 89801, 117166, 7435, 159223, 131631, 135959, 9012, 149244, 118560, 117048, 188879, 30763, 194459, 243066, 32793, 81515, 34862, 60309]","[203184, 13068, 64861, 210430, 191407, 200378, 171017, 57902, 1870, 97551]",72,1.831,58,44.0763358778626,0.0,0.0,0.0,0.0229007633587786,0.9770992366412212,0.1145038167938931,0.8473282442748091,0.0381679389312977,0.44633267,0.03984465,0.12385903,0.12559519,0.02956366,0.04788082,0.08905598,0.097868,0.11706141,0.08129779,0.15941081,0.17370257,0.25141492,0.21711249
6644,3,train,43,"[204316, 85512, 4645, 80118, 165802, 97130, 75923, 163001, 69651, 168341, 196982, 135948, 169451, 31039, 33929, 219580, 93148, 90948, 199279, 6424, 209820, 222154, 179407, 80118, 149767, 76724, 6543, 56322, 212781, 90867, 241648, 38537, 246081, 80634, 220179, 197030, 67401, 173821, 122597, 174650, 84507, 130032, 90973]","[54877, 193010, 176751, 2864, 11321, 459, 48369, 100573, 239150, 143193]",15,2.944,30,56.395348837209305,0.0,0.3255813953488372,0.3953488372093023,0.2325581395348837,0.0465116279069767,0.0930232558139534,0.3488372093023256,0.5581395348837209,0.17096543,0.13102414,0.36740202,0.19738619,0.058365,0.05539458,0.01133357,0.00812906,0.07725552,0.048321,0.20034727,0.2144444,0.26476201,0.1948698
6645,2,train,222,"[130094, 102443, 121003, 42342, 190816, 221079, 60342, 243504, 116049, 138203, 163060, 16769, 9855, 3065, 252213, 134971, 88045, 2803, 242528, 210354, 84826, 235367, 166690, 203557, 40301, 209437, 237495, 53497, 166690, 72522, 54047, 104413, 143095, 130505, 82682, 64550, 184821, 58505, 195268, 204173, 234471, 24939, 122751, 217464, 218755, 102534, 103098, 169595, 61763, 70969, 83072, 170110, 74662, 216283, 86790, 124944, 25640, 164557, 61364, 62757, 229015, 164267, 208069, 84111, 198939, 249109, 45282, 97128, 103098, 54782, 203570, 22275, 137109, 14573, 143914, 136868, 27407, 74849, 77655, 60803, 87793, 24056, 63924, 91963, 168992, 241787, 109019, 61495, 204173, 218750, 127440, 215983, 211102, 234471, 116853, 30618, 106603, 19825, 48861, 126542, 238388, 128173, 112770, 49453, 237009, 182168, 212343, 151614, 149917, 115454, 50047, 180201, 97864, 181640, 67273, 249785, 35237, 199245, 128069, 163539, 197429, 46586, 62064, 14075, 86135, 179623, 44331, 174420, 35093, 28263, 190899, 165900, 83741, 235367, 177254, 81339, 95012, 232281, 96623, 2964, 186464, 143389, 108554, 16252, 61874, 96809, 250306, 248658, 149427, 148956, 191177, 129168, 156298, 18034, 5427, 127239, 150744, 218120, 214529, 71556, 74662, 194043, 55203, 223731, 8271, 218965, 72055, 241189, 141951, 81631, 106074, 216470, 146436, 252057, 238858, 155564, 148560, 131429, 220972, 55709, 98894, 184830, 20261, 135717, 73693, 52495, 120042, 50047, 36389, 13347, 156946, 204678, 3345, 146112, 63230, 181262, 103612, 247659, 122277, 96628, 45701, 106909, 23900, 43228, 121563, 129996, 38018, 239833, 40859, 249332, 162407, 83712, 111912, 86524, 195059, 95167, 75370, 139222, 154494, 248445, 111403, 75969]","[191269, 29217, 248305, 71907, 237818, 203494, 123797, 249970, 219500, 250011]",65,3.412,60,42.067567567567565,0.0,0.0,0.0,0.0,1.0,0.3108108108108108,0.4954954954954955,0.1936936936936936,0.45604924,0.06623048,0.08580838,0.17720158,0.03711551,0.04802079,0.05803558,0.07153844,0.07104708,0.05219323,0.22436845,0.21179088,0.26798019,0.17262017
6646,0,train,36,"[244756, 90193, 37064, 119352, 209077, 73879, 242714, 71109, 161891, 197335, 185328, 108774, 96078, 243931, 159816, 240619, 247250, 97800, 248287, 184324, 154972, 42641, 213815, 233529, 110612, 225913, 168445, 113932, 56306, 142400, 238738, 37758, 248849, 71511, 120464, 217076]","[194389, 82663, 108172, 38026, 150876, 101070, 226227, 105115, 55551, 88878]",8,4.6,25,18.444444444444443,0.0,0.0,0.0,0.3055555555555556,0.6944444444444444,0.0277777777777777,0.3611111111111111,0.6111111111111112,0.44709388,0.0688444,0.18979118,0.13849419,0.01320193,0.03502576,0.03071789,0.07683078,0.09959408,0.04412571,0.18853798,0.10353354,0.33011885,0.23408984
6647,3,test,81,"[232521, 170027, 234234, 12977, 153019, 108393, 74481, 168697, 237813, 148231, 96567, 96476, 75306, 76833, 99298, 21928, 67173, 239663, 159479, 163050, 18605, 25990, 45217, 10737, 243826, 191243, 57383, 38921, 156390, 142523, 36933, 42814, 237390, 39830, 75768, 73381, 80550, 218200, 136024, 124497, 215464, 76517, 72750, 58453, 66810, 173569, 201066, 110973, 207611, 163050, 113608, 239014, 100618, 208792, 169417, 155865, 224445, 65642, 27612, 132867, 57327, 226803, 162637, 50366, 10954, 159709, 38605, 194410, 242798, 132398, 240387, 184208, 51141, 199576, 196254, 164776, 156825, 103548, 33637, 33426, 66497]","[57738, 220145, 130911, 36356, 29665, 223105, 184651, 10513, 194093, 26966]",58,1.4,61,51.04938271604938,0.0,0.0,0.037037037037037,0.1728395061728395,0.7901234567901234,0.1975308641975308,0.5185185185185185,0.2839506172839506,0.40375236,0.04789434,0.10042426,0.2012027,0.02312663,0.06199713,0.03310193,0.12850064,0.0922398,0.0494511,0.17739045,0.17859298,0.30802605,0.19429961
6648,3,test,183,"[43500, 91733, 74377, 241474, 91484, 107721, 52696, 5242, 159547, 107504, 205281, 154470, 240830, 188093, 194453, 118560, 92506, 62258, 22690, 53316, 143475, 44003, 65181, 130289, 27916, 64166, 50647, 244662, 186446, 191069, 107699, 174091, 134300, 148874, 56993, 168458, 238228, 119446, 23580, 163094, 161178, 226994, 9215, 242925, 238869, 168220, 126609, 119024, 227129, 226430, 48369, 33929, 31039, 218685, 135948, 169451, 39147, 189300, 228192, 11982, 136468, 102125, 65682, 36216, 14106, 173196, 114758, 54851, 149003, 244374, 78755, 55333, 53194, 209891, 75920, 128057, 135471, 161162, 156104, 155254, 238509, 222399, 193010, 158868, 84631, 188126, 154044, 18572, 127808, 244662, 117442, 250231, 3707, 138539, 157714, 122848, 8977, 27560, 187533, 54333, 112604, 139853, 183653, 146293, 108397, 109540, 19181, 19749, 198797, 212433, 112308, 58572, 246233, 24489, 153452, 237309, 94603, 25438, 188696, 205379, 10926, 185484, 146303, 97846, 97789, 175642, 101549, 195501, 221334, 75435, 76387, 3572, 185575, 211463, 176963, 203979, 30763, 245465, 131195, 186796, 129932, 67401, 173821, 62531, 197981, 84350, 85236, 157693, 219580, 151359, 93068, 70246, 226638, 163303, 102881, 28806, 150156, 186901, 194148, 244194, 185734, 124805, 197693, 57902, 225249, 520, 70412, 208245, 135841, 129437, 164083, 205712, 191240, 149983, 184906, 165635, 213935, 208536, 145931, 163610, 48458, 233282, 36309]","[122954, 241610, 191613, 167476, 18582, 95730, 99584, 29413, 246548, 190748]",36,5.079,101,46.0655737704918,0.0,0.3387978142076502,0.1038251366120218,0.1366120218579235,0.4207650273224044,0.1147540983606557,0.4207650273224044,0.4644808743169399,0.19080249,0.14467523,0.21791985,0.26591484,0.04961221,0.0656286,0.02794216,0.03750462,0.08159099,0.0697511,0.19150095,0.1800798,0.27097279,0.20610438
6649,1,val,29,"[63791, 234768, 235294, 216001, 217395, 135635, 33269, 35237, 149636, 118618, 89210, 140167, 233447, 53696, 63477, 102026, 194068, 249109, 24902, 71308, 104615, 221860, 15560, 215795, 121063, 229093, 97864, 191177, 18866]","[117162, 20809, 205131, 243485, 11830, 210287, 227468, 131150, 19763, 71850]",20,1.444,27,48.10344827586207,0.0,0.0,0.0,0.0,1.0,0.0344827586206896,0.5862068965517241,0.3793103448275862,0.2496717,0.17364943,0.09334501,0.17854926,0.00692588,0.13979268,0.00886302,0.14920303,0.06970102,0.07227693,0.20163123,0.1909848,0.25893962,0.2064664
6650,1,train,166,"[209351, 113475, 120045, 57087, 103441, 59128, 86764, 117263, 135409, 105265, 35719, 162040, 164552, 164552, 178077, 11771, 57709, 43944, 220747, 224095, 74174, 81180, 150557, 68390, 79240, 15534, 202837, 178077, 71143, 116254, 132787, 155915, 200422, 161150, 53041, 109126, 184785, 147198, 83965, 197222, 16596, 192511, 165549, 25581, 210521, 77399, 15200, 117912, 123334, 55397, 129757, 132203, 43148, 28338, 8321, 105102, 210373, 81158, 152107, 140083, 63922, 21087, 156044, 231108, 144843, 67707, 99812, 237246, 84089, 16647, 172061, 146351, 186346, 65249, 60455, 159817, 112337, 52917, 41182, 18125, 28397, 110666, 124550, 236748, 105922, 63359, 214580, 172026, 191313, 234978, 110104, 2494, 214203, 190966, 35738, 21497, 131637, 32815, 125235, 215562, 39274, 23112, 79619, 26926, 85963, 234300, 194909, 134909, 214058, 187610, 172636, 18586, 2343, 208248, 118317, 106023, 138665, 207346, 151462, 51629, 36901, 224741, 119321, 172075, 119365, 113072, 37214, 214998, 28929, 94917, 32291, 218953, 22351, 139828, 68413, 190602, 71919, 250243, 18862, 232651, 115090, 78948, 214238, 150254, 115314, 12166, 118433, 150194, 48363, 122381, 194124, 51402, 34319, 238466, 19135, 234746, 227589, 190895, 65367, 209609, 27914, 9346, 57399, 207717, 229093, 208147]","[33333, 136631, 120907, 24235, 73973, 171652, 5510, 140469, 55012, 88156]",124,1.344,149,34.234939759036145,0.0,0.0,0.0,0.0843373493975903,0.9156626506024096,0.0903614457831325,0.6506024096385542,0.2590361445783132,0.37279959,0.14674542,0.12893074,0.13661357,0.0534747,0.03603135,0.07006615,0.05533848,0.04548991,0.0548303,0.23813205,0.2182297,0.23362274,0.2096953
6651,1,train,35,"[209437, 72522, 237495, 245377, 203253, 68844, 32258, 137471, 231859, 90768, 63084, 87387, 86790, 64550, 153789, 53497, 234569, 169595, 87016, 240000, 131165, 143123, 202106, 93035, 149692, 77255, 96809, 111522, 112371, 115172, 61260, 7627, 191177, 2125, 141757]","[250306, 216374, 221079, 131429, 119775, 116049, 50047, 177794, 130724, 139096]",12,2.812,30,49.97142857142857,0.0,0.0,0.0,0.0857142857142857,0.9142857142857144,0.1714285714285714,0.4571428571428571,0.3714285714285714,0.43485066,0.05745146,0.05567966,0.1029734,0.08575262,0.0597126,0.10207264,0.10150695,0.07416923,0.05532139,0.23903827,0.21344548,0.24655132,0.17147432
6652,1,train,42,"[193633, 246233, 235751, 227353, 181839, 17448, 172576, 83460, 30051, 194878, 232729, 68950, 179215, 122900, 227906, 37668, 206931, 99309, 127123, 153669, 132092, 70292, 88020, 10137, 148753, 175743, 32809, 52054, 148812, 86972, 122597, 53989, 204173, 198976, 209750, 186776, 126711, 30287, 163119, 251689, 62631, 250228]","[126415, 170179, 218307, 80634, 129862, 88464, 165668, 209374, 73309, 20673]",2,26.0,40,45.92857142857143,0.0,0.0,0.0952380952380952,0.3333333333333333,0.5714285714285714,0.1666666666666666,0.6428571428571429,0.1904761904761904,0.45671706,0.02542111,0.12257488,0.10020854,0.06818992,0.10708547,0.06736075,0.05244227,0.06741598,0.05382919,0.2016931,0.21919059,0.27102382,0.18684732
6653,0,final,177,"[152175, 176082, 215132, 238671, 219085, 152261, 233831, 55412, 196372, 151090, 153156, 135239, 195719, 75983, 132005, 236814, 104143, 19247, 217839, 220319, 225770, 57964, 75382, 226762, 216712, 105744, 27105, 85380, 225185, 59639, 208781, 85400, 170, 238769, 231330, 174673, 1394, 237517, 121447, 154761, 210673, 159534, 111302, 61441, 81376, 45353, 239251, 32571, 87668, 5416, 100626, 66538, 6043, 206129, 8141, 179364, 210406, 59902, 37982, 28332, 214811, 135405, 73892, 198153, 111730, 17116, 102904, 51246, 15021, 189792, 51407, 196163, 86142, 117297, 76840, 159492, 238491, 16228, 1637, 47751, 156190, 59488, 123380, 85592, 117757, 177498, 153044, 47193, 205058, 195435, 112684, 137253, 15974, 131787, 46522, 45424, 226257, 235400, 26114, 166084, 6804, 235712, 148638, 127479, 228237, 186582, 198675, 36891, 205300, 169679, 211248, 134130, 94659, 173933, 106555, 66952, 47451, 196617, 19081, 219132, 51222, 35190, 245171, 82332, 12529, 179271, 89667, 199862, 31562, 76857, 169844, 78347, 247444, 13673, 103864, 65740, 246246, 165539, 212460, 213370, 4576, 58307, 204882, 57571, 126920, 20222, 249129, 170497, 209484, 116592, 1070, 237734, 127206, 173075, 33788, 163645, 140094, 78327, 105415, 190200, 151686, 41734, 147862, 243201, 176575, 94066, 125357, 21982, 237492, 80017, 187995, 121845, 161284, 183061, 67485, 71058, 94144]","[164346, 53464, 68131, 177793, 142454, 185717, 161542, 91420, 150947, 35192]",45,3.896,48,32.49152542372882,0.0,0.0,0.0,0.0,1.0,0.0734463276836158,0.7966101694915254,0.1299435028248587,0.57756467,0.015447,0.08929555,0.06846735,0.00700694,0.03041975,0.09872566,0.11307309,0.08545807,0.02940567,0.15471404,0.20041222,0.29956296,0.23044706
6654,1,train,26,"[73829, 161384, 137369, 27461, 118317, 201752, 85947, 20529, 198590, 9642, 96191, 180211, 87491, 136035, 228749, 62883, 33566, 148651, 106488, 50044, 109435, 139420, 188625, 217353, 61217, 2174]","[115828, 10646, 45283, 83611, 207166, 203517, 249782, 111095, 191673, 168593]",9,2.769,31,37.26923076923077,0.0,0.0,0.0,0.0,1.0,0.2692307692307692,0.5,0.2307692307692307,0.2171328,0.06974044,0.16814662,0.22322517,0.04850581,0.14410121,0.04578103,0.08336693,0.07979933,0.08865218,0.17397207,0.15256058,0.27934481,0.22567103
6656,2,final,92,"[124094, 131355, 142815, 215457, 144327, 111983, 120485, 68922, 187773, 6089, 237415, 36717, 8445, 23894, 14975, 140314, 219734, 151584, 149530, 102443, 188555, 121753, 96114, 239598, 191316, 27391, 151785, 37657, 241312, 9092, 146912, 7282, 249998, 11403, 85889, 92765, 176208, 121952, 101317, 194068, 134509, 252213, 132829, 16769, 138203, 191707, 2716, 143123, 203253, 241787, 27071, 225936, 4153, 48708, 194681, 35332, 67749, 38635, 86961, 210354, 176912, 101103, 130094, 84826, 65143, 135996, 63263, 192515, 116049, 194878, 140167, 61815, 36064, 31423, 77631, 237138, 67273, 35237, 87793, 48364, 153753, 22445, 128982, 53497, 235367, 249109, 174253, 103098, 24902, 7627, 112707, 139261]","[152634, 178423, 69717, 144973, 13433, 86790, 90973, 250306, 153789, 84111]",41,2.267,53,52.91304347826087,0.0,0.0,0.0,0.0,1.0,0.1739130434782608,0.5108695652173914,0.3152173913043478,0.43300821,0.07082773,0.07378518,0.16160563,0.09456943,0.02803963,0.07138056,0.06678361,0.06888316,0.05138209,0.21959858,0.21460855,0.27348715,0.17204046
6658,0,train,46,"[128295, 176362, 182454, 246878, 64989, 178801, 36531, 82383, 169175, 80873, 142598, 160516, 70976, 186195, 163297, 122024, 25183, 68584, 184450, 225510, 74540, 250407, 37520, 109840, 227355, 54597, 19179, 19520, 196568, 202481, 33388, 120481, 167457, 100154, 142957, 9467, 39379, 19430, 245964, 151438, 189718, 87528, 61342, 205353, 222502, 124402]","[231085, 162066, 212430, 106734, 52067, 93478, 126452, 28274, 147836, 98678]",35,1.333,54,33.43478260869565,0.0,0.0,0.0,0.0652173913043478,0.9347826086956522,0.0434782608695652,0.4347826086956521,0.5217391304347826,0.04512431,0.25191509,0.17809145,0.30881954,0.07356656,0.13270085,0.00419997,0.00558223,0.06031449,0.0554668,0.18494043,0.18336143,0.28840462,0.22751223
6659,3,train,117,"[76812, 147304, 64220, 235531, 125282, 50524, 73807, 38529, 128894, 218307, 189533, 186690, 246233, 83411, 187948, 217224, 223416, 5054, 38245, 41294, 165764, 18356, 220609, 235742, 247960, 91758, 95915, 837, 156690, 160466, 167536, 181987, 130947, 235751, 98948, 70641, 221104, 12645, 106318, 63380, 68242, 113022, 67861, 233664, 54159, 34094, 134477, 16353, 38904, 64204, 250210, 56457, 132812, 157133, 137553, 227353, 70292, 48713, 181839, 187591, 46289, 94251, 74022, 240955, 134143, 223810, 58044, 250266, 118215, 116522, 137221, 219060, 182456, 242293, 44585, 182469, 3295, 111672, 61448, 117325, 62079, 52208, 188391, 157887, 12289, 42224, 128821, 233815, 218480, 28377, 64427, 172886, 139738, 17448, 150063, 134164, 224509, 247867, 86890, 100810, 241197, 74139, 148812, 163679, 32415, 189825, 83612, 8850, 203934, 100414, 8706, 250228, 45713, 130406, 101910, 196784, 249147]","[148791, 97741, 50074, 135587, 208248, 199832, 144240, 76913, 131350, 80933]",53,2.19,56,44.70940170940171,0.0,0.0341880341880341,0.1709401709401709,0.188034188034188,0.6068376068376068,0.1452991452991453,0.5641025641025641,0.2905982905982906,0.23598132,0.0736825,0.25413889,0.21471974,0.05789474,0.07114916,0.02196366,0.07046999,0.05915958,0.06218714,0.20099916,0.21271825,0.25276595,0.21216992
6660,2,train,171,"[87405, 191316, 200050, 17976, 243245, 109500, 177405, 87387, 138735, 67296, 54825, 251689, 234559, 187276, 82073, 221728, 195085, 169793, 68984, 12262, 30051, 124237, 200347, 74607, 24170, 242046, 6447, 208730, 243704, 53696, 140167, 49756, 37668, 122900, 182892, 200459, 17359, 179215, 171501, 243131, 2249, 140151, 39460, 171694, 174051, 104888, 49725, 16934, 56069, 248160, 184485, 132829, 189443, 131937, 131165, 216252, 202860, 184725, 164641, 65451, 112935, 85150, 185063, 236977, 57309, 118196, 95243, 216240, 99481, 14975, 140314, 6089, 70529, 239598, 188555, 191426, 121650, 154711, 12518, 137396, 217892, 158927, 170436, 219734, 171781, 159681, 234471, 131216, 161534, 8016, 37717, 204678, 5894, 191776, 8445, 90724, 151584, 116049, 67749, 143123, 2000, 241787, 16769, 27071, 242528, 194878, 36064, 97128, 125706, 237495, 237415, 235367, 230184, 237528, 19825, 44552, 95537, 203557, 84826, 113537, 87648, 184979, 103098, 221079, 66916, 235068, 229881, 31040, 203253, 175743, 95915, 9092, 251815, 242928, 43498, 44898, 236056, 4153, 16691, 130724, 106314, 175713, 252213, 193268, 248451, 31198, 150121, 64550, 198409, 184821, 86790, 137109, 143389, 53497, 62757, 121813, 54782, 62694, 68796, 50047, 154278, 68844, 86135, 250306, 153789, 138601, 195268, 182505, 149917, 64506, 131429]","[234346, 76572, 62064, 142583, 57687, 117402, 78618, 61654, 184127, 216374]",55,3.121,93,52.97076023391813,0.0,0.0,0.0,0.0935672514619883,0.9064327485380116,0.1520467836257309,0.5614035087719298,0.2865497076023391,0.50700972,0.03955758,0.06959495,0.13913519,0.03414875,0.02859124,0.0884374,0.09352517,0.08338812,0.05272406,0.20024852,0.2111475,0.27640562,0.17608618
6661,1,val,72,"[2646, 224908, 86087, 109456, 126416, 170248, 100454, 184222, 61672, 13458, 249870, 232729, 122971, 56046, 249377, 208529, 72301, 148025, 183299, 31213, 180791, 74841, 113368, 76083, 32792, 105113, 146012, 51805, 80634, 136718, 207476, 163566, 190011, 34900, 38245, 154241, 113764, 231840, 176685, 174391, 103224, 170712, 124307, 74665, 128894, 217339, 32244, 224741, 63251, 87632, 182089, 27274, 38529, 100223, 64244, 104784, 204990, 52667, 117777, 225852, 251336, 1866, 220817, 107801, 36215, 118415, 169201, 183242, 27431, 31954, 96667, 242974]","[245418, 223774, 122336, 245043, 189825, 21733, 132838, 151501, 217944, 86424]",18,4.1,43,54.208333333333336,0.0,0.0138888888888888,0.0,0.0416666666666666,0.9444444444444444,0.0694444444444444,0.6111111111111112,0.3194444444444444,0.41291312,0.06714202,0.13030129,0.15325715,0.02268863,0.04566012,0.05963983,0.10839785,0.08132501,0.06737157,0.21651559,0.22578628,0.21132654,0.19767501
